ID	Population	Site	Depth	Est_K	P1	P2	P3	P4	group	relatedness	mean_IBD_length.kb	N50_IBD_Length.kb	Mean_IBD_goodness	cluster	year	eff_k
PF0146-C	Ghana	Kassena	19.15	2	0.89	0	0	0.11	Africa2	0.327092919951998	108.3107	695.621	0.319278587756347	Sib	2010	1.24347177319075
PF0148-C	Ghana	Kassena	201.26	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0149-C	Ghana	Kassena	11.94	1	0.99	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1.02030405060708
PF0150-C	Ghana	Kassena	60.19	3	0	0.24	0.61	0.15	Africa2	0.278288368852039	108.307607843137	480.702	0.137939826570439	Other	2010	2.21141088014153
PF0151-C	Ghana	Kassena	205.49	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0152-C	Ghana	Kassena	214.2	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0153-C	Ghana	Kassena	116.17	3	0	0.32	0.57	0.11	Africa2	0.183973581330125	101.173153846154	605.556	0.271030925595573	Other	2010	2.27583067819754
PF0154-C	Ghana	Kassena	66.18	2	0.68	0	0.32	0	Africa2	0.076776457074243	5.57	11.059	0.75899463526572	Unrelated	2010	1.77053824362606
PF0155-C	Ghana	Kassena	202.39	3	0	0.15	0.52	0.34	Africa2	0.0283343234952622	10.6266666666667	20.284	0.829366449879015	Unrelated	2010	2.44798041615667
PF0156-C	Ghana	Kassena	71.87	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0157-C	Ghana	Kassena	112.36	1	1	0	0	0	Africa2	NA	NA	NA	NA	HighSib	2010	1
PF0158-C	Ghana	Kassena	99.35	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2011	1
PF0159-C	Ghana	Kassena	96.83	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2009	1
PF0160-C	Ghana	Kassena	91.84	2	0.77	0	0.23	0	Africa2	0.0994938016614309	6.93683333333333	8.827	0.761912873733106	Unrelated	2009	1.54846701765252
PF0161-C	Ghana	Kassena	124.95	1	0.99	0	0	0	Africa2	NA	NA	NA	NA	NA	2009	1.02030405060708
PF0162-C	Ghana	Kassena	40.14	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2009	1
PF0163-C	Ghana	Kassena	14	1	0.99	0	0	0	Africa2	NA	NA	NA	NA	NA	2009	1.02030405060708
PF0164-C	Ghana	Kassena	88.99	1	1	0	0	0	Africa2	NA	NA	NA	NA	HighSib	2010	1
PF0167-C	Ghana	Kassena	126.13	2	0.7	0	0.3	0	Africa2	0.607231396540415	339.697411764706	822.965	0.865211708143146	Sib	2010	1.72413793103448
PF0168-C	Ghana	Kassena	171.54	1	0.99	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1.02030405060708
PF0169-C	Ghana	Kassena	102.49	2	0.88	0	0.12	0	Africa2	0.127111536122172	14.3545	28.504	0.643821813068909	Other	2010	1.26774847870183
PF0170-C	Ghana	Kassena	141.42	4	0.02	0.09	0.57	0.31	Africa2	0.400883419896821	NA	NA	NA	NA	2010	2.32828870779977
PF0172-C	Ghana	Kassena	133.23	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0175-C	Ghana	Kassena	44.79	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0176-C	Ghana	Kassena	149.16	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0177-C	Ghana	Kassena	9.62	3	0.57	0.07	0	0.36	Africa2	0.377390669497146	251.420436619718	597.419	0.0636536586787815	Other	2010	2.1767522855899
PF0178-C	Ghana	Kassena	62.23	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0180-C	Ghana	Kassena	196.64	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0184-C	Ghana	Kassena	262.59	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0185-C	Ghana	Kassena	299.05	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0186-C	Ghana	Kassena	75.44	2	0.91	0	0.09	0	Africa2	0.192860819484465	23.5744285714286	168.343	0.603707616530851	Other	2010	1.19588615163836
PF0188-C	Ghana	Kassena	204.02	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0189-C	Ghana	Kassena	101.9	2	0.71	0	0.29	0	Africa2	0.0114526083588564	NA	NA	NA	Unrelated	2010	1.70010200612037
PF0190-C	Ghana	Kassena	198.57	2	0.9	0	0.1	0	Africa2	0.682625118856463	431.834703703704	880.562	0.853405611693829	Sib	2010	1.21951219512195
PF0191-C	Ghana	Kassena	116.47	3	0	0.12	0.69	0.19	Africa2	0.235586848761435	142.590137931034	436.62	0.255737615007146	Other	2010	1.89897455374098
PF0192-C	Ghana	Kassena	209.34	3	0	0.24	0.55	0.21	Africa2	0.40447182093537	240.29282	731.911	0.667528604961053	Sib	2010	2.4740227610094
PF0193-C	Ghana	Kassena	19.93	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0195-C	Ghana	Kassena	119.18	2	0.61	0	0.39	0	Africa2	0.363453738862633	229.265958333333	357.524	0.824081762658821	Sib	2010	1.90766882869134
PF0196-C	Ghana	Kassena	117.73	2	0.83	0	0.17	0	Africa2	0.0528136099207805	7.89175	20.284	0.861837379488223	Unrelated	2010	1.39314572304263
PF0197-C	Ghana	Kassena	420.4	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0198-C	Ghana	Kassena	85.49	3	0	0.22	0.49	0.29	Africa2	0.213999404702951	130.895551282051	773.377	0.493686069149563	Other	2010	2.68384326355341
PF0199-C	Ghana	Kassena	14.27	3	0	0.24	0.68	0.08	Africa2	0.330604037419272	224.170211538462	842.964	0.0133958546411773	Other	2010	1.89969604863222
PF0202-C	Ghana	Kassena	190.22	4	0.05	0.38	0.48	0.1	Africa2	0.348355670287798	NA	NA	NA	NA	2010	2.58197779499096
PF0203-C	Ghana	Kassena	11.02	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0204-C	Ghana	Kassena	65.13	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0205-C	Ghana	Kassena	42.52	2	0.91	0.01	0.01	0.08	Africa2	0.693305147421731	345.689705882353	1051.484	0.580774879657967	Sib	2010	1.19803522223553
PF0206-C	Ghana	Kassena	130.01	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0207-C	Ghana	Kassena	95.42	1	0.98	0.01	0.01	0.01	Africa2	NA	NA	NA	NA	NA	2010	1.04090767148954
PF0208-C	Ghana	Kassena	453.51	2	0.87	0	0.13	0	Africa2	0.126426854020911	33.1389	198.364	0.745667181842662	Other	2010	1.2923235978289
PF0211-C	Ghana	Kassena	129.6	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0212-C	Ghana	Kassena	77.96	2	0.83	0	0.17	0	Africa2	0.573344501192661	294.846828571429	472.052	0.769005130291232	Sib	2010	1.39314572304263
PF0213-C	Ghana	Kassena	88.9	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0214-C	Ghana	Kassena	528.59	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0217-C	Ghana	Kassena	145.09	2	0.87	0	0.13	0	Africa2	0.124544738103506	10.3614	14.529	0.657415012206791	Other	2010	1.2923235978289
PF0218-C	Ghana	Kassena	91.9	2	0.9	0	0.1	0	Africa2	0.155976085816004	9.05275	19.145	0.659615493903712	Other	2010	1.21951219512195
PF0219-C	Ghana	Kassena	185.77	3	0.01	0.39	0.55	0.06	Africa2	0.609857133671982	157.298824561404	665.835	0.424818071976899	Sib	2010	2.18197687104517
PF0221-C	Ghana	Kassena	120.7	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0222-C	Ghana	Kassena	57.63	1	0.99	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1.02030405060708
PF0223-C	Ghana	Kassena	93.93	3	0	0.18	0.51	0.31	Africa2	0.0268085055645263	8.22166666666667	20.284	0.801114652193351	Unrelated	2010	2.57334019557385
PF0225-C	Ghana	Kassena	87.71	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0226-C	Ghana	Kassena	38.76	2	0.7	0	0.3	0	Africa2	0.0204166748614777	NA	NA	NA	Unrelated	2010	1.72413793103448
PF0228-C	Ghana	Kassena	292.87	3	0	0.31	0.55	0.14	Africa2	0.0269494364182777	5.7155	11.059	0.828221354788582	Unrelated	2010	2.39120038259206
PF0229-C	Ghana	Kassena	89.91	3	0	0.15	0.56	0.29	Africa2	0.021701855779767	23.608	28.986	0.81984283025662	Unrelated	2010	2.37981913374583
PF0230-C	Ghana	Kassena	146.74	3	0	0.16	0.52	0.31	Africa2	0.0674257084712937	21.492875	65.544	0.57506001652283	Other	2010	2.55036980362152
PF0231-C	Ghana	Kassena	159.62	1	1	0	0	0	Africa2	NA	NA	NA	NA	HighSib	2010	1
PF0232-C	Ghana	Kassena	197.9	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0233-C	Ghana	Kassena	8.96	3	0.59	0.06	0	0.34	Africa2	0.335405098045526	212.809519230769	1104.565	0.0298462797255209	Other	2010	2.13995292103574
PF0234-C	Ghana	Kassena	220.91	3	0	0.31	0.53	0.16	Africa2	0.0584752354895082	6.2741	11.059	0.61579237742658	Other	2010	2.48385494287134
PF0235-C	Ghana	Kassena	180.87	1	0	0	0.99	0	Africa2	NA	NA	NA	NA	NA	2010	1.02030405060708
PF0238-C	Ghana	Kassena	96.21	3	0.28	0.68	0	0.03	Africa2	0.558115777992403	130.516662337662	1048.235	0.351407474724308	Sib	2010	1.84604024367731
PF0239-C	Ghana	Kassena	107.64	1	0.99	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1.02030405060708
PF0240-C	Ghana	Kassena	26.4	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0241-C	Ghana	Kassena	174.57	2	0.87	0	0.13	0	Africa2	0.292562521907317	113.221115384615	287.834	0.741793187438292	Other	2010	1.2923235978289
PF0242-C	Ghana	Kassena	177.05	3	0	0.33	0.53	0.14	Africa2	0.208368290111982	158.506886792453	557.094	0.657489458803685	Other	2010	2.44259892525647
PF0245-C	Ghana	Kassena	28.58	1	0.99	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1.02030405060708
PF0246-C	Ghana	Kassena	102.97	1	0.98	0.01	0	0.01	Africa2	NA	NA	NA	NA	NA	2010	1.04101603164689
PF0248-C	Ghana	Kassena	553.46	2	0.03	0	0.97	0	Africa2	0.84675994152091	362.949722222222	1280.628	0.724550402458039	HighSib	2010	1.06179655977915
PF0249-C	Ghana	Kassena	675.57	2	0.71	0	0.29	0	Africa2	0.0248713721577924	NA	NA	NA	Unrelated	2010	1.70010200612037
PF0250-C	Ghana	Kassena	26.86	2	0.61	0	0.39	0	Africa2	0.606016060383819	395.646642857143	898.791	0.830478123352814	Sib	2010	1.90766882869134
PF0252-C	Ghana	Kassena	547.42	2	0.91	0	0.09	0	Africa2	0.170142609200232	5.4669	28.504	0.564132920119664	Other	2010	1.19588615163836
PF0253-C	Ghana	Kassena	9.05	4	0.04	0.02	0.91	0.03	Africa2	0.271650259983845	NA	NA	NA	NA	2010	1.20336943441637
PF0254-C	Ghana	Kassena	516.44	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0255-C	Ghana	Kassena	144.62	1	0.99	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1.02030405060708
PF0256-C	Ghana	Kassena	94.56	4	0.04	0.09	0.56	0.31	Africa2	0.3724818571038	NA	NA	NA	NA	2010	2.38435860753457
PF0258-C	Ghana	Kassena	578.85	3	0	0.43	0.49	0.08	Africa2	0.205220144510757	47.228649122807	180.519	0.180688096445947	Other	2010	2.31803430690774
PF0259-C	Ghana	Kassena	101.52	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0260-C	Ghana	Kassena	510.51	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0261-C	Ghana	Kassena	10.23	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0262-C	Ghana	Kassena	86.53	2	0.71	0	0.29	0	Africa2	0.0666758631464044	6.52	10.383	0.812115161766884	Unrelated	2010	1.70010200612037
PF0263-C	Ghana	Kassena	236.65	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0264-C	Ghana	Kassena	175.41	3	0	0.3	0.59	0.11	Africa2	0.364278077488687	365.5628	1153.709	0.418792720185136	Sib	2010	2.22123500666371
PF0265-C	Ghana	Kassena	115.88	3	0	0.24	0.67	0.08	Africa2	0.203926976420595	59.5389107142857	825.109	0.148169539282631	Other	2010	1.94969779684149
PF0266-C	Ghana	Kassena	21.75	1	0.99	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1.02030405060708
PF0267-C	Ghana	Kassena	134.65	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0268-C	Ghana	Kassena	9.99	3	0.92	0.05	0.01	0.02	Africa2	0.284330701683945	NA	NA	NA	NA	2010	1.17730162467624
PF0269-C	Ghana	Kassena	584.59	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0270-C	Ghana	Kassena	96.69	2	0.66	0	0.34	0	Africa2	0.0534098584367433	11.059	11.059	0.859813869696085	Unrelated	2010	1.81422351233672
PF0272-C	Ghana	Kassena	189.71	2	0.69	0	0.31	0	Africa2	0.487463463397435	272.907333333333	625.98	0.818329983861782	Sib	2010	1.74764068507515
PF0274-C	Ghana	Kassena	135.62	2	0.69	0	0.31	0	Africa2	0.0862036089560974	20.981	42.275	0.787320290264494	Unrelated	2010	1.74764068507515
PF0275-C	Ghana	Kassena	16.08	2	0.8	0	0.2	0	Africa2	0.36904272890256	83.1449393939394	341.456	0.563841652939407	Sib	2010	1.47058823529412
PF0276-C	Ghana	Kassena	73.66	2	0.98	0	0	0.02	Africa2	0.70799879315618	436.121416666667	896.069	0.438854122016882	HighSib	2010	1.04079933388843
PF0277-C	Ghana	Kassena	8.7	1	0.99	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1.02030405060708
PF0278-C	Ghana	Kassena	10.05	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0279-C	Ghana	Kassena	95.57	1	1	0	0	0	Africa2	NA	NA	NA	NA	HighSib	2010	1
PF0280-C	Ghana	Kassena	170.89	3	0	0.36	0.48	0.16	Africa2	0.0572713276532819	6.4592	28.986	0.580712667354433	Other	2010	2.59336099585062
PF0281-C	Ghana	Kassena	482.43	4	0.06	0.33	0.45	0.16	Africa2	0.25991216096037	NA	NA	NA	NA	2010	2.93599530240752
PF0282-C	Ghana	Kassena	154.84	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0285-C	Ghana	Kassena	79.98	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0286-C	Ghana	Kassena	79.41	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0287-C	Ghana	Kassena	303.98	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0288-C	Ghana	Kassena	183.27	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0289-C	Ghana	Kassena	649.67	2	0.86	0	0.14	0	Africa2	0.0573131369488263	5.65233333333333	10.911	0.828127287154493	Unrelated	2010	1.31717597471022
PF0290-C	Ghana	Kassena	156.77	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0294-C	Ghana	Kassena	65.43	3	0	0.17	0.54	0.29	Africa2	0.0888927418588852	7.78075	11.059	0.390634117794471	Other	2010	2.47157686604053
PF0298-C	Ghana	Kassena	126.32	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0299-C	Ghana	Kassena	72.05	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0301-C	Ghana	Kassena	47.26	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0304-C	Ghana	Kassena	88.26	1	1	0	0	0	Africa2	NA	NA	NA	NA	HighSib	2010	1
PF0305-C	Ghana	Kassena	156.87	3	0	0.34	0.55	0.11	Africa2	0.133621750768154	36.3366538461538	103.65	0.433179331834714	Other	2010	2.32450023245002
PF0306-C	Ghana	Kassena	18.61	2	0.57	0	0.43	0	Africa2	0.560087915753381	377.722	995.339	0.806019226128228	Sib	2010	1.96155355041193
PF0308-C	Ghana	Kassena	78.86	3	0	0.2	0.65	0.15	Africa2	0.373946552258156	403.96128	842.256	0.374595159492225	Sib	2010	2.06185567010309
PF0309-C	Ghana	Kassena	69.47	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0310-C	Ghana	Kassena	12.55	1	0.99	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1.02030405060708
PF0311-C	Ghana	Kassena	80.54	2	0.83	0	0.17	0	Africa2	0.570499336872662	359.920777777778	999.557	0.867832616866622	Sib	2010	1.39314572304263
PF0312-C	Ghana	Kassena	87.05	2	0.01	0.11	0.87	0.01	Africa2	0.458074526715054	161.2092578125	546.072	0.020865222598338	Other	2010	1.30005200208008
PF0314-C	Ghana	Kassena	18.45	1	0.99	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1.02030405060708
PF0318-C	Ghana	Kassena	89.95	3	0	0.24	0.47	0.29	Africa2	0.397215283668587	263.156106666667	748.516	0.448844824621227	Sib	2010	2.75785990071704
PF0321-C	Ghana	Kassena	201.24	2	0.55	0	0.45	0	Africa2	0.106288002110498	3.4468	10.911	0.733640562186215	Other	2010	1.98019801980198
PF0323-C	Ghana	Kassena	23.97	1	0.99	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1.02030405060708
PF0325-C	Ghana	Kassena	79.38	2	0.85	0	0.15	0	Africa2	0.0649558613922001	7.119	11.059	0.833948967451378	Unrelated	2010	1.34228187919463
PF0326-C	Ghana	Kassena	152.34	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0327-C	Ghana	Kassena	52.32	3	0	0.28	0.55	0.17	Africa2	0.126112230069008	129.616285714286	735.579	0.259574966131921	Other	2010	2.44021473889702
PF0328-C	Ghana	Kassena	135.77	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0329-C	Ghana	Kassena	16.28	1	0.99	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1.02030405060708
PF0330-C	Ghana	Kassena	356.52	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0331-C	Ghana	Kassena	19.03	3	0	0.21	0.69	0.09	Africa2	0.33028064507413	238.918775510204	752.693	0.0353599975964951	Other	2010	1.89286390308537
PF0332-C	Ghana	Kassena	53.81	1	1	0	0	0	Africa2	NA	NA	NA	NA	HighSib	2010	1
PF0333-C	Ghana	Kassena	6.23	2	0.68	0	0	0.32	Africa2	0.12582014516907	10.911	10.911	0.609907681325241	Other	2010	1.77053824362606
PF0334-C	Ghana	Kassena	63.2	1	1	0	0	0	Africa2	NA	NA	NA	NA	HighSib	2010	1
PF0335-CW	Ghana	Kassena	49.03	3	0	0.25	0.59	0.16	Africa2	0.106284926458079	11.9694	93.493	0.344840163605406	Other	2010	2.29252636405319
PF0336-CW	Ghana	Kassena	43.3	2	0.68	0	0.32	0	Africa2	0.0374752564422895	NA	NA	NA	Unrelated	2010	1.77053824362606
PF0337-C	Ghana	Kassena	28.28	1	0.99	0	0	0	Africa2	NA	NA	NA	NA	NA	2011	1.02030405060708
PF0339-C	Ghana	Kassena	19.65	1	0.99	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1.02030405060708
PF0341-C	Ghana	Kassena	34.35	1	0.98	0.01	0.01	0.01	Africa2	NA	NA	NA	NA	NA	2010	1.04090767148954
PF0342-C	Ghana	Kassena	7.91	2	0.8	0	0	0.2	Africa2	0.423964335455175	328.909866666667	814.273	0.527696245322906	Sib	2010	1.47058823529412
PF0344-C	Ghana	Kassena	31.02	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0347-C	Ghana	Kassena	68.31	1	1	0	0	0	Africa2	NA	NA	NA	NA	HighSib	2009	1
PF0349-C	Ghana	Kassena	13.08	2	0.65	0	0.35	0	Africa2	0.0612860449060252	64.108	64.108	0.839032061739249	Unrelated	2009	1.8348623853211
PF0350-C	Ghana	Kassena	61.46	4	0.11	0.23	0.47	0.19	Africa2	0.34364766798055	NA	NA	NA	NA	2010	3.1055900621118
PF0353-C	Ghana	Kassena	30.5	2	0.78	0	0.22	0	Africa2	0.164918057815405	157.205	861.199	0.699912848730723	Other	2010	1.52253349573691
PF0354-C	Ghana	Kassena	37.86	4	0.15	0.25	0.4	0.2	Africa2	0.329204712468246	NA	NA	NA	NA	2010	3.50877192982456
PF0355-C	Ghana	Kassena	40.08	4	0.03	0.32	0.49	0.15	Africa2	0.453855961500885	NA	NA	NA	NA	2010	2.73298715496037
PF0356-C	Ghana	Kassena	21.96	3	0	0.33	0.41	0.26	Africa2	0.20653322451962	151.746935483871	1360.022	0.103293667462817	Other	2010	2.90191526407429
PF0357-C	Ghana	Kassena	34.54	3	0	0.39	0.42	0.19	Africa2	0.200539774757448	79.7431481481482	200.64	0.121890346348879	Other	2010	2.74273176083379
PF0359-C	Ghana	Kassena	53.61	2	0.92	0	0.08	0	Africa2	0.267618072801456	17.187375	35.043	0.443180617472208	Other	2011	1.17260787992495
PF0360-C	Ghana	Kassena	5.11	2	0.67	0	0	0.33	Africa2	0.206582697464511	14.9583333333333	39.574	0.463220899460727	Other	2010	1.79275726066691
PF0361-C	Ghana	Kassena	66.64	3	0	0.31	0.56	0.13	Africa2	0.0532008176963536	35.8344285714286	151.081	0.566082502221523	Other	2010	2.3441162681669
PF0362-C	Ghana	Kassena	4.81	2	0.74	0	0.01	0.25	Africa2	0.249598942919577	13.659	16.259	0.379826212004036	Other	2010	1.63880694854146
PF0363-C	Ghana	Kassena	8.56	2	0.61	0	0	0.39	Africa2	0.124729303329519	28.986	28.986	0.661049193314074	Other	2010	1.90766882869134
PF0364-C	Ghana	Kassena	12.05	1	0.96	0.01	0.01	0.01	Africa2	0.284523707565022	NA	NA	NA	NA	2010	1.08471634667534
PF0365-C	Ghana	Kassena	18.97	2	0.65	0	0.35	0	Africa2	0.0743926349493002	20.3353333333333	47.179	0.79055527173905	Unrelated	2010	1.8348623853211
PF0366-C	Ghana	Kassena	61.53	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0367-C	Ghana	Kassena	36.69	3	0	0.32	0.5	0.18	Africa2	0.0715052022918979	3.603	11.059	0.452989310349835	Other	2010	2.5987525987526
PF0368-C	Ghana	Kassena	80.38	2	0.9	0	0.1	0	Africa2	0.165941534065045	10.8861111111111	24.468	0.577621387733939	Other	2010	1.21951219512195
PF0369-C	Ghana	Kassena	67.29	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0370-C	Ghana	Kassena	25.76	2	0.92	0	0	0.07	Africa2	0.672325355011777	456.652318181818	878.79	0.629986285989658	Sib	2010	1.17467402795724
PF0371-C	Ghana	Kassena	144.7	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2010	1
PF0372-C	Ghana	Kassena	74.34	1	1	0	0	0	Africa2	NA	NA	NA	NA	HighSib	2010	1
PF0373-C	Ghana	Kassena	60.19	4	0.07	0.32	0.4	0.21	Africa2	0.398043777574332	NA	NA	NA	NA	2011	3.21130378933847
PF0374-C	Ghana	Kassena	118.68	2	0.85	0	0.15	0	Africa2	0.0882681057277103	8.619	20.21	0.754894824907173	Unrelated	2010	1.34228187919463
PF0375-C	Ghana	Kassena	231.18	3	0	0.34	0.53	0.13	Africa2	0.0465328440687837	7.30422222222222	11.056	0.684996151689162	Other	2010	2.41896468311563
PF0377-C	Ghana	Kassena	11.38	2	0.68	0	0.32	0	Africa2	0.100609300522853	5.6455	11.059	0.729239163339804	Other	2010	1.77053824362606
PF0378-C	Ghana	Kassena	71.89	2	0.88	0	0.12	0	Africa2	0.136336930181642	13.3374	53.472	0.696000034075826	Other	2010	1.26774847870183
PF0380-C	Ghana	Kassena	72.93	4	0.17	0.25	0.36	0.21	Africa2	0.144054716481186	NA	NA	NA	NA	2010	3.77216144851
PF0381-C	Ghana	Kassena	113.14	4	0.08	0.15	0.43	0.34	Africa2	0.287826587302229	NA	NA	NA	NA	2010	3.03582270795386
PF0383-C	Ghana	Kassena	25.6	2	0.66	0	0.34	0	Africa2	0.47712266225183	318.509916666667	853.714	0.781673950233539	Sib	2011	1.81422351233672
PF0385-C	Ghana	Kassena	107.71	2	0.77	0	0.23	0	Africa2	0.0347121681129524	NA	NA	NA	Unrelated	2011	1.54846701765252
PF0386-C	Ghana	Kassena	39.66	2	0.73	0	0.27	0	Africa2	0.0406026708242448	NA	NA	NA	Unrelated	2009	1.65070980521624
PF0388-C	Ghana	Kassena	61.57	3	0	0.29	0.54	0.17	Africa2	0.0251598085927616	8.838625	41.195	0.810285904319793	Unrelated	2011	2.47157686604053
PF0389-C	Ghana	Kassena	83.85	3	0	0.35	0.46	0.19	Africa2	0.0999210561883959	62.9034615384615	381.935	0.548473099360785	Other	2011	2.70124257158293
PF0390-C	Ghana	Kassena	140.78	3	0	0.16	0.71	0.12	Africa2	0.149342088758693	71.9112916666667	487.903	0.274023578595842	Other	2011	1.83789744532255
PF0392-C	Ghana	Kassena	60.96	2	0.79	0	0.21	0	Africa2	0.249630483124644	131.359636363636	315.819	0.741395596136837	Other	2011	1.49655791679138
PF0393-CW	Ghana	Kassena	23.58	1	0.99	0	0	0	Africa2	NA	NA	NA	NA	NA	2011	1.02030405060708
PF0395-C	Ghana	Kassena	109.68	2	0.49	0.49	0.01	0.01	Africa2	0.307402254988165	135.591797752809	532.718	0.0336151777039605	Other	2011	2.08159866777685
PF0396-C	Ghana	Kassena	59.69	2	0.71	0	0.29	0	Africa2	0.0406716973199493	NA	NA	NA	Unrelated	2011	1.70010200612037
PF0397-C	Ghana	Kassena	147.55	1	1	0	0	0	Africa2	NA	NA	NA	NA	HighSib	2011	1
PF0398-C	Ghana	Kassena	43.22	2	0.71	0	0.29	0	Africa2	0.0811788977579975	6.991	15.232	0.77592766645669	Unrelated	2011	1.70010200612037
PF0399-C	Ghana	Kassena	38.12	2	0.9	0	0.1	0	Africa2	0.214673339337352	4.946125	11.059	0.542142090098228	Other	2011	1.21951219512195
PF0400-C	Ghana	Kassena	28.42	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2011	1
PF0401-C	Ghana	Kassena	67.36	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2011	1
PF0404-C	Ghana	Kassena	34.75	2	0.81	0	0.19	0	Africa2	0.103264103510457	11.468	22.215	0.751466603442579	Other	2011	1.4446691707599
PF0405-C	Ghana	Kassena	7.81	1	0.99	0	0	0	Africa2	NA	NA	NA	NA	NA	2011	1.02030405060708
PF0406-C	Ghana	Kassena	34.79	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2011	1
PF0407-C	Ghana	Kassena	32.77	1	0.99	0	0	0	Africa2	NA	NA	NA	NA	NA	2011	1.02030405060708
PF0408-C	Ghana	Kassena	141.19	4	0.03	0.25	0.59	0.12	Africa2	0.444075976979787	NA	NA	NA	NA	2011	2.34796900680911
PF0409-C	Ghana	Kassena	60.43	1	1	0	0	0	Africa2	NA	NA	NA	NA	NA	2011	1
